split_order,split,role,start_date,end_date,feature,matrices,transformation,rows,psi,psi_level,ks_approx,ks_level,drift_level,reference_median,current_median,median_shift,reference_iqr,current_iqr,iqr_ratio,reference_zero_share,current_zero_share,zero_share_delta,outside_training_range_share,outside_training_robust_fence_share,current_min,current_max,current_mean,current_std,psi_bins,ks_grid_points
4,validacao_2025_pre_pectra,validation,2025-01-01,2025-04-30,gas_used_log,A/B/C,robust_scaler_train,1442555,0.023441908585292444,baixo,0.047805917494595895,baixo,baixo,0.0,-0.005810746968257608,-0.005810746968257608,1.0,0.9027562524237609,0.9027562524237609,3.0831804719446146e-05,2.9115007746671704e-05,-1.716796972774442e-06,3.4660723507942505e-06,0.0022855281081137287,-0.44609446388445456,3.6798325082498873,0.06554757604125568,0.5265676003474321,9,71
4,validacao_2025_pre_pectra,validation,2025-01-01,2025-04-30,gas_used_ratio,A/B/C,passthrough,1442555,0.01062312677382793,baixo,0.02674642199257371,baixo,baixo,0.7280278820756305,0.7521034113507725,0.024075529275142005,0.4706208630699257,0.485396351492668,1.0313957361056196,0.0,0.0,0.0,0.0,0.0,0.0007525666666666666,1.0,0.7009736344106188,0.2924533324626,9,75
4,validacao_2025_pre_pectra,validation,2025-01-01,2025-04-30,effective_gas_price_log,A/B/C,robust_scaler_train,1442555,1.351857094840667,alto,0.5009798662841813,alto,alto,0.0,-1.2207639330753774,-1.2207639330753774,1.0,1.5028292849350664,1.5028292849350664,1.5571618545174823e-06,0.0,-1.5571618545174823e-06,0.06907188980662782,0.22370516202155205,-2.983687296325887,6.538610291669831,-1.1434243812232976,1.0230112885518001,10,101
4,validacao_2025_pre_pectra,validation,2025-01-01,2025-04-30,max_fee_per_gas_log,A/B/C,conditional_robust_scaler_train,1442555,0.8714259573294001,alto,0.3602644066645032,alto,alto,0.0,-0.6907007507710128,-0.6907007507710128,0.7829188343284547,1.5400897055163627,1.9671128576659778,0.1574075746581251,0.16842269445532407,0.011015119797198963,0.022152361608396214,0.28611595398442347,-2.7723176426283223,5.226467734146305,-0.6376913320813016,1.1232499771561826,10,84
4,validacao_2025_pre_pectra,validation,2025-01-01,2025-04-30,max_priority_fee_log,A/B/C,conditional_robust_scaler_train,1442555,0.11803783537690528,moderado,0.09751809575688364,baixo,moderado,0.0,0.0,0.0,0.8154796764153621,0.9638138541849128,1.1818980681671791,0.23014571920634574,0.23596396671184114,0.005818247505495394,0.0,0.08552741489925861,-6.917596103832903,3.261157946628254,-0.4478189302899476,1.2998988092975892,8,57
4,validacao_2025_pre_pectra,validation,2025-01-01,2025-04-30,fee_cap_utilization,A/B/C,passthrough,1442555,0.061800213350304535,baixo,0.054862022870259874,baixo,baixo,0.7413346315067423,0.7576048689461266,0.016270237439384272,0.5218538753991288,0.7661542410774154,1.4681394106567451,0.15740695179338332,0.16842269445532407,0.011015742661940747,0.0,0.0,0.0,1.0,0.6001845642020818,0.3792601796855329,10,75
4,validacao_2025_pre_pectra,validation,2025-01-01,2025-04-30,transaction_value_log,A/B/C,robust_scaler_train,1442555,0.021786385714346778,baixo,0.047503433298905606,baixo,baixo,0.0,0.0,0.0,1.0,0.9829310544871569,0.9829310544871569,0.5198260961640875,0.5296720055734443,0.009845909409356812,0.0,0.0,0.0,1.3725970342102174,0.44360317733807936,0.4864674049411128,6,50
4,validacao_2025_pre_pectra,validation,2025-01-01,2025-04-30,nonce_log,A/B/C,robust_scaler_train,1442555,0.02511634841533249,baixo,0.06079635785499504,baixo,baixo,0.0,0.04909682052947659,0.04909682052947659,1.0,1.164560389146335,1.164560389146335,0.0005509238641282852,0.0004519758345435703,-9.894802958471496e-05,2.7728578806354003e-06,0.0,-0.6629378572783498,1.64081858835678,0.2090805427218064,0.6651999048175593,10,87
4,validacao_2025_pre_pectra,validation,2025-01-01,2025-04-30,receipt_status,A/B/C,passthrough,1442555,0.0,baixo,0.00017982449612313767,baixo,baixo,1.0,1.0,0.0,0.0,0.0,,0.01958567037374999,0.01940584587762685,-0.00017982449612313767,0.0,0.01940584587762685,0.0,1.0,0.9805941541223732,0.1379466281384491,2,2
4,validacao_2025_pre_pectra,validation,2025-01-01,2025-04-30,tx_type_0,A/B/C,passthrough,1442555,0.0006236724450971804,baixo,0.009063097855695812,baixo,baixo,0.0,0.0,0.0,0.0,0.0,,0.8484286679726064,0.8393655701169106,-0.009063097855695812,0.0,0.16063442988308937,0.0,1.0,0.16063442988308937,0.3671935501695212,3,2
4,validacao_2025_pre_pectra,validation,2025-01-01,2025-04-30,tx_type_1,A/B/C,passthrough,1442555,0.0005674456518807414,baixo,0.0019526448062450186,baixo,baixo,0.0,0.0,0.0,0.0,0.0,,0.9941643802340103,0.9922117354277653,-0.0019526448062450186,0.0,0.007788264572234681,0.0,1.0,0.007788264572234681,0.08790684196398277,2,2
4,validacao_2025_pre_pectra,validation,2025-01-01,2025-04-30,tx_type_3,A/B/C,passthrough,1442555,4.7810462758001834e-06,baixo,0.0001847849421272585,baixo,baixo,0.0,0.0,0.0,0.0,0.0,,0.9928984076462876,0.9927136227041603,-0.0001847849421272585,0.0,0.007286377295839673,0.0,1.0,0.007286377295839673,0.08504875669852181,2,2
4,validacao_2025_pre_pectra,validation,2025-01-01,2025-04-30,transaction_index_pct,A/B/C,passthrough,1442555,3.6756136313015864e-07,baixo,0.0001774314006961781,baixo,baixo,0.5,0.5,0.0,0.5031847133757963,0.5031055900621118,0.9998427549335637,0.006128677627009907,0.0059512462263137285,-0.0001774314006961781,0.0,0.0,0.0,1.0,0.4999996533927655,0.29040217312662175,10,101
4,validacao_2025_pre_pectra,validation,2025-01-01,2025-04-30,block_tx_count_log,B/C,robust_scaler_train,1442555,0.04112675295036855,baixo,0.08553628851705863,baixo,baixo,0.0,0.1385678879219617,0.1385678879219617,1.0,1.1708555504746136,1.1708555504746136,0.006670881384752894,0.0063637088360582435,-0.00030717254869465013,0.0,0.04322122899993414,-10.846099436456571,4.686688507166512,0.186557367427682,0.9755286216349097,10,101
4,validacao_2025_pre_pectra,validation,2025-01-01,2025-04-30,sender_tx_count_block_log,B/C,robust_scaler_train,1442555,0.011232874736472928,baixo,0.029565820400291987,baixo,baixo,0.0,0.0,0.0,0.0,0.0,,0.850543916635783,0.8215326278720742,-0.029011288763708842,0.00041592868209531006,0.1784673721279258,0.0,5.705447753975262,0.16989032546016486,0.492102162624783,3,8
4,validacao_2025_pre_pectra,validation,2025-01-01,2025-04-30,receiver_tx_count_block_log,B/C,robust_scaler_train,1442555,0.008972255671259295,baixo,0.023217302161689934,baixo,baixo,0.0,0.0,0.0,1.0,1.0,1.0,0.5684948784946605,0.5768327724072912,0.008337893912630734,0.0,0.03263861689848914,0.0,4.895030432660842,0.5555459966764036,0.8384370812792387,6,27
4,validacao_2025_pre_pectra,validation,2025-01-01,2025-04-30,gas_price_rank_block,B/C,passthrough,1442555,0.009406685209995559,baixo,0.024986455206707614,baixo,baixo,0.45121951219512196,0.4575757575757576,0.006356245380635617,0.507182320441989,0.4806990881458967,0.9477836051678354,0.024048184816426187,0.029139270253127264,0.005091085436701077,0.0,0.0,0.0,1.0,0.46532985343147654,0.2854493567018484,10,99
4,validacao_2025_pre_pectra,validation,2025-01-01,2025-04-30,hour_sin,B/C,passthrough,1442555,0.0009288779933096384,baixo,0.014670918968554436,baixo,baixo,0.0,0.0,0.0,1.4142135623730954,1.4142135623730954,1.0,0.03954661675443869,0.03761173750740873,-0.0019348792470299594,0.0,0.0,-1.0,1.0,-0.040370684059143826,0.7083458936445144,10,27
4,validacao_2025_pre_pectra,validation,2025-01-01,2025-04-30,hour_cos,B/C,passthrough,1442555,0.000843447205520892,baixo,0.012498720656667683,baixo,baixo,-1.8369701987210297e-16,-1.8369701987210297e-16,0.0,1.4142135623730954,1.4142135623730954,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-0.04125291321098236,0.7035020901764253,10,26
4,validacao_2025_pre_pectra,validation,2025-01-01,2025-04-30,weekday_sin,B/C,passthrough,1442555,0.001228411420004442,baixo,0.009708305354733437,baixo,baixo,0.0,0.0,0.0,1.5636629649360598,1.5636629649360598,1.0,0.13526224162791928,0.125978558876438,-0.009283682751481281,0.0,0.0,-0.9749279121818236,0.9749279121818236,0.01385123829882801,0.7139187398223841,10,14
4,validacao_2025_pre_pectra,validation,2025-01-01,2025-04-30,weekday_cos,B/C,passthrough,1442555,0.001525907146045032,baixo,0.01226121728376961,baixo,baixo,-0.22252093395631434,-0.22252093395631434,0.0,1.5244586697611526,1.5244586697611526,1.0,0.0,0.0,0.0,0.0,0.0,-0.9009688679024191,1.0,-0.029123995804731264,0.6994859980659627,8,10
4,validacao_2025_pre_pectra,validation,2025-01-01,2025-04-30,gas_limit_log,C,robust_scaler_train,1442555,0.010903308200070717,baixo,0.04245866263911202,baixo,baixo,0.0,-0.023205080240443453,-0.023205080240443453,1.0000000000000004,0.9934907266029551,0.9934907266029547,0.00017876218089860697,0.0,-0.00017876218089860697,7.625359171747351e-05,0.0017420479635091902,-0.5883856225469472,2.5508971710097255,0.017347857495143282,0.5259627325007452,9,73
4,validacao_2025_pre_pectra,validation,2025-01-01,2025-04-30,transaction_fee_paid_log,C,robust_scaler_train,1442555,0.8612633437412662,alto,0.39202522307122334,alto,alto,0.0,-0.7757208350084793,-0.7757208350084793,1.0,1.195148180839864,1.195148180839864,0.0,0.0,0.0,0.02916006668723203,0.06106318303288263,-2.4501305087231264,4.981695966327528,-0.7171770096252986,0.8640460723614815,10,101
5,transicao_pectra_2025,protocol_transition,2025-05-01,2025-05-31,gas_used_log,A/B/C,robust_scaler_train,423759,0.019227992836699674,baixo,0.05320926972199885,baixo,baixo,0.0,-0.016409248319659793,-0.016409248319659793,1.0,0.9109044227026952,0.9109044227026952,3.0831804719446146e-05,2.1238486970188243e-05,-9.593317749257903e-06,4.719663771152943e-06,0.001956300633142895,-0.44609446388445456,3.6489241129024164,0.06293181820974533,0.5232234601336088,9,71
5,transicao_pectra_2025,protocol_transition,2025-05-01,2025-05-31,gas_used_ratio,A/B/C,passthrough,423759,0.005249093124109375,baixo,0.02427330462428362,baixo,baixo,0.7280278820756305,0.7290526881264402,0.001024806050809679,0.4706208630699257,0.49940378802584506,1.0611594750988393,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,1.0,0.6913623590540321,0.2929017037529446,9,75
5,transicao_pectra_2025,protocol_transition,2025-05-01,2025-05-31,effective_gas_price_log,A/B/C,robust_scaler_train,423759,1.766781371664416,alto,0.5499424626444038,alto,alto,0.0,-1.2230569141077476,-1.2230569141077476,1.0,1.1689124731634615,1.1689124731634615,1.5571618545174823e-06,0.0,-1.5571618545174823e-06,0.07377070457500608,0.18316779112656015,-3.052388520835904,4.817886332225329,-1.2202728437611867,0.8625586109096304,10,101
5,transicao_pectra_2025,protocol_transition,2025-05-01,2025-05-31,max_fee_per_gas_log,A/B/C,conditional_robust_scaler_train,423759,1.0797044013222499,alto,0.3961389714960247,alto,alto,0.0,-0.8082849920567595,-0.8082849920567595,0.7829188343284547,1.4455896021979298,1.8464105585579356,0.1574075746581251,0.18230645248832472,0.024898877830199617,0.027525079113363965,0.24163026625983164,-2.830027070935834,3.7977370252381975,-0.713133511108788,1.0200435188881567,10,84
5,transicao_pectra_2025,protocol_transition,2025-05-01,2025-05-31,max_priority_fee_log,A/B/C,conditional_robust_scaler_train,423759,0.11687391802669482,moderado,0.12426293896330876,moderado,moderado,0.0,0.0,0.0,0.8154796764153621,0.8441787083830574,1.0351928230680731,0.23014571920634574,0.2516335936227903,0.021487874416444563,0.0,0.09276735125389667,-6.917596103832903,2.5975859660086407,-0.48359535575296414,1.3840672395537656,8,57
5,transicao_pectra_2025,protocol_transition,2025-05-01,2025-05-31,fee_cap_utilization,A/B/C,passthrough,423759,0.04644070166574174,baixo,0.04710742483067479,baixo,baixo,0.7413346315067423,0.7561008044444445,0.014766172937702216,0.5218538753991288,0.7638503319747757,1.4637245558262093,0.15740695179338332,0.18230645248832472,0.0248995006949414,0.0,0.0,0.0,1.0,0.5986464830630142,0.37806236665892673,10,75
5,transicao_pectra_2025,protocol_transition,2025-05-01,2025-05-31,transaction_value_log,A/B/C,robust_scaler_train,423759,0.04401200397724058,baixo,0.06946572747975144,baixo,baixo,0.0,0.0,0.0,1.0,0.9769297434947571,0.9769297434947571,0.5198260961640875,0.5296784257089525,0.009852329544865035,0.0,0.0,0.0,1.364937421842775,0.4372397225200452,0.4810882473753558,6,50
5,transicao_pectra_2025,protocol_transition,2025-05-01,2025-05-31,nonce_log,A/B/C,robust_scaler_train,423759,0.011789579322413266,baixo,0.03905731424800141,baixo,baixo,0.0,0.03859462145125551,0.03859462145125551,1.0,1.0942239637944686,1.0942239637944686,0.0005509238641282852,0.0004625270495729884,-8.839681455529683e-05,0.0,0.0,-0.6629378572783498,1.4926405200487718,0.18855140542714383,0.6455115372442967,10,87
5,transicao_pectra_2025,protocol_transition,2025-05-01,2025-05-31,receipt_status,A/B/C,passthrough,423759,0.0,baixo,0.000768370918163206,baixo,baixo,1.0,1.0,0.0,0.0,0.0,,0.01958567037374999,0.018817299455586783,-0.000768370918163206,0.0,0.018817299455586783,0.0,1.0,0.9811827005444133,0.1358795505841733,2,2
5,transicao_pectra_2025,protocol_transition,2025-05-01,2025-05-31,tx_type_0,A/B/C,passthrough,423759,0.0031840664371514237,baixo,0.02077662990379847,baixo,baixo,0.0,0.0,0.0,0.0,0.0,,0.8484286679726064,0.8276520380688079,-0.02077662990379847,0.0,0.17234796193119203,0.0,1.0,0.17234796193119203,0.3776830398182388,3,2
5,transicao_pectra_2025,protocol_transition,2025-05-01,2025-05-31,tx_type_1,A/B/C,passthrough,423759,0.0022205812126386937,baixo,0.004122870791143041,baixo,baixo,0.0,0.0,0.0,0.0,0.0,,0.9941643802340103,0.9900415094428673,-0.004122870791143041,0.0,0.00995849055713271,0.0,1.0,0.00995849055713271,0.09929422082551671,2,2
5,transicao_pectra_2025,protocol_transition,2025-05-01,2025-05-31,tx_type_3,A/B/C,passthrough,423759,2.8309673645555604e-05,baixo,0.0004397869407301025,baixo,baixo,0.0,0.0,0.0,0.0,0.0,,0.9928984076462876,0.9933381945870177,0.0004397869407301025,0.0,0.006661805412982379,0.0,1.0,0.006661805412982379,0.08134765748115376,2,2
5,transicao_pectra_2025,protocol_transition,2025-05-01,2025-05-31,transaction_index_pct,A/B/C,passthrough,423759,4.7194818635145575e-06,baixo,0.00092288848742821,baixo,baixo,0.5,0.5,0.0,0.5031847133757963,0.5026455026455026,0.9989284039916947,0.006128677627009907,0.005205789139581697,-0.00092288848742821,0.0,0.0,0.0,1.0,0.49999882008405233,0.2901839712102701,10,101
5,transicao_pectra_2025,protocol_transition,2025-05-01,2025-05-31,block_tx_count_log,B/C,robust_scaler_train,423759,0.267839610898099,alto,0.23165014743782414,alto,alto,0.0,0.4421477108615081,0.4421477108615081,1.0,1.0793342530548349,1.0793342530548349,0.006670881384752894,0.005215228467124002,-0.0014556529176288913,0.0,0.05926245814248193,-10.846099436456571,4.399256421237912,0.4838712172043938,0.9390094523576854,10,101
5,transicao_pectra_2025,protocol_transition,2025-05-01,2025-05-31,sender_tx_count_block_log,B/C,robust_scaler_train,423759,0.009652032252610599,baixo,0.02722908455780204,baixo,baixo,0.0,0.0,0.0,0.0,0.0,,0.850543916635783,0.8276709167238926,-0.0228729999118904,0.001897304836003483,0.1723290832761074,0.0,5.482720089545816,0.16981052595426166,0.5166089827538991,3,8
5,transicao_pectra_2025,protocol_transition,2025-05-01,2025-05-31,receiver_tx_count_block_log,B/C,robust_scaler_train,423759,0.016478680407098874,baixo,0.03929429799992823,baixo,baixo,0.0,0.0,0.0,1.0,1.1065895113302242,1.1065895113302242,0.5684948784946605,0.554397664710366,-0.014097213784294516,0.0,0.03563346147220472,0.0,4.818690400132026,0.6041544752233391,0.8942708508747057,6,27
5,transicao_pectra_2025,protocol_transition,2025-05-01,2025-05-31,gas_price_rank_block,B/C,passthrough,423759,0.010138248732486449,baixo,0.023153224585165222,baixo,baixo,0.45121951219512196,0.46,0.008780487804878057,0.507182320441989,0.4970120477131421,0.979947501482339,0.024048184816426187,0.028572844470559917,0.00452465965413373,0.0,0.0,0.0,1.0,0.4693169962839111,0.2892502903154662,10,99
5,transicao_pectra_2025,protocol_transition,2025-05-01,2025-05-31,hour_sin,B/C,passthrough,423759,0.0009288418420976119,baixo,0.007294212397979616,baixo,baixo,0.0,0.0,0.0,1.4142135623730954,1.4142135623730954,1.0,0.03954661675443869,0.03914489131794251,-0.00040172543649618503,0.0,0.0,-1.0,1.0,-0.027321089353811206,0.7092975741225493,10,27
5,transicao_pectra_2025,protocol_transition,2025-05-01,2025-05-31,hour_cos,B/C,passthrough,423759,0.0009453078537446709,baixo,0.007384075831255055,baixo,baixo,-1.8369701987210297e-16,-1.8369701987210297e-16,0.0,1.4142135623730954,1.4142135623730954,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-0.02670786012160296,0.7038746735185202,10,26
5,transicao_pectra_2025,protocol_transition,2025-05-01,2025-05-31,weekday_sin,B/C,passthrough,423759,0.016805021758598458,baixo,0.06375672532673343,baixo,baixo,0.0,0.0,0.0,1.5636629649360598,1.5636629649360598,1.0,0.13526224162791928,0.11697922639991128,-0.018283015228008,0.0,0.0,-0.9749279121818236,0.9749279121818236,-0.07179950595680111,0.7140150242018433,10,14
5,transicao_pectra_2025,protocol_transition,2025-05-01,2025-05-31,weekday_cos,B/C,passthrough,423759,0.016805496673320066,baixo,0.03119480259892038,baixo,baixo,-0.22252093395631434,-0.22252093395631434,0.0,1.5244586697611526,1.5244586697611524,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,-0.9009688679024191,1.0,-0.031851731272808555,0.6957120012270038,8,10
5,transicao_pectra_2025,protocol_transition,2025-05-01,2025-05-31,gas_limit_log,C,robust_scaler_train,423759,0.01515818560397008,baixo,0.03823123805531148,baixo,baixo,0.0,-0.046663043290521185,-0.046663043290521185,1.0000000000000004,1.012869762046552,1.0128697620465517,0.00017876218089860697,0.0,-0.00017876218089860697,8.25941159951765e-05,0.0013521836704353182,-0.5883856225469472,2.5497002412172276,0.024211616369806416,0.5339246638467414,9,73
5,transicao_pectra_2025,protocol_transition,2025-05-01,2025-05-31,transaction_fee_paid_log,C,robust_scaler_train,423759,1.0206123008236676,alto,0.4188838675859814,alto,alto,0.0,-0.8274833638733649,-0.8274833638733649,1.0,1.078287530492879,1.078287530492879,0.0,0.0,0.0,0.02996278545116446,0.052383548196026516,-2.4954082980456804,4.38375263406549,-0.77048335243269,0.7919001131649691,10,101
6,teste_final_2025,test,2025-06-01,2025-11-30,gas_used_log,A/B/C,robust_scaler_train,2827717,0.04486195066549796,baixo,0.06622853918312438,baixo,baixo,0.0,-0.016707563530004525,-0.016707563530004525,1.0,0.8759662740999776,0.8759662740999776,3.0831804719446146e-05,1.6621182388478055e-05,-1.4210622330968091e-05,1.5560255853043284e-05,0.0024249244178254047,-0.44609446388445456,3.810603502648187,0.061765413925273724,0.5303596780202151,9,71
6,teste_final_2025,test,2025-06-01,2025-11-30,gas_used_ratio,A/B/C,passthrough,2827717,0.003458130238323221,baixo,0.019017889580612457,baixo,baixo,0.7280278820756305,0.7338181818181818,0.005790299742551297,0.4706208630699257,0.489936807985102,1.041043537231171,0.0,0.0,0.0,3.536421784782565e-07,0.0,0.0006401169590643274,1.0,0.6974323815037883,0.2867532417725847,9,75
6,teste_final_2025,test,2025-06-01,2025-11-30,effective_gas_price_log,A/B/C,robust_scaler_train,2827717,3.1111083418449312,alto,0.7044488573922693,alto,alto,0.0,-1.8397115093417349,-1.8397115093417349,1.0,1.6664093982754746,1.6664093982754746,1.5571618545174823e-06,0.0,-1.5571618545174823e-06,0.3258165509490518,0.4477590932897458,-5.065063543936576,7.034538915215518,-1.970202902964735,1.1258919644832825,10,101
6,teste_final_2025,test,2025-06-01,2025-11-30,max_fee_per_gas_log,A/B/C,conditional_robust_scaler_train,2827717,1.9353831832600819,alto,0.5327336409221869,alto,alto,0.0,-1.3184467951125065,-1.3184467951125065,0.7829188343284547,2.1486755943008067,2.744442335639842,0.1574075746581251,0.15783545524534456,0.0004278805872194591,0.20040053513134448,0.4558748276436433,-4.52068580053407,5.384479102476768,-1.1859766240810214,1.354017888328685,10,84
6,teste_final_2025,test,2025-06-01,2025-11-30,max_priority_fee_log,A/B/C,conditional_robust_scaler_train,2827717,0.291109851155464,alto,0.20093666351950729,alto,alto,0.0,-0.16094354432239166,-0.16094354432239166,0.8154796764153621,0.963486564062933,1.1814967214120784,0.23014571920634574,0.23599073033121773,0.005845011124871985,0.0,0.18226576421897947,-6.917596103832903,3.333698835609699,-0.9086834597969043,1.7332896338585058,8,57
6,teste_final_2025,test,2025-06-01,2025-11-30,fee_cap_utilization,A/B/C,passthrough,2827717,0.15580492854800165,moderado,0.11315803092846854,moderado,moderado,0.7413346315067423,0.7940355681038435,0.05270093659710118,0.5218538753991288,0.7700271986838393,1.4755609471998277,0.15740695179338332,0.15783545524534456,0.00042850345196124295,0.0,0.0,0.0,1.0,0.616367136311119,0.3862554839423921,10,75
6,teste_final_2025,test,2025-06-01,2025-11-30,transaction_value_log,A/B/C,robust_scaler_train,2827717,0.08207303784485248,baixo,0.10083240662567639,moderado,moderado,0.0,0.0,0.0,1.0,0.9576283340867968,0.9576283340867968,0.5198260961640875,0.5503467992023247,0.030520703038237174,2.121853070869539e-06,0.0,0.0,1.4060751942703968,0.4146494955554506,0.4750757414798149,6,50
6,teste_final_2025,test,2025-06-01,2025-11-30,nonce_log,A/B/C,robust_scaler_train,2827717,0.017653270101357907,baixo,0.042275220826896054,baixo,baixo,0.0,0.014657542642304172,0.014657542642304172,1.0,1.1040564291925967,1.1040564291925967,0.0005509238641282852,0.00045690569459390736,-9.401816953437788e-05,2.4754952493477954e-06,0.0,-0.6629378572783498,1.6408200990587816,0.17744855817828406,0.6462723477083008,10,87
6,teste_final_2025,test,2025-06-01,2025-11-30,receipt_status,A/B/C,passthrough,2827717,0.0,baixo,0.0047960008276108235,baixo,baixo,1.0,1.0,0.0,0.0,0.0,,0.01958567037374999,0.014789669546139165,-0.0047960008276108235,0.0,0.014789669546139165,0.0,1.0,0.9852103304538609,0.12071015025156004,2,2
6,teste_final_2025,test,2025-06-01,2025-11-30,tx_type_0,A/B/C,passthrough,2827717,2.706290782353186e-06,baixo,0.00058946220095768,baixo,baixo,0.0,0.0,0.0,0.0,0.0,,0.8484286679726064,0.8490181301735641,0.00058946220095768,0.0,0.15098186982643597,0.0,1.0,0.15098186982643597,0.35803126978277194,3,2
6,teste_final_2025,test,2025-06-01,2025-11-30,tx_type_1,A/B/C,passthrough,2827717,0.00016472305311091793,baixo,0.0010179656529188952,baixo,baixo,0.0,0.0,0.0,0.0,0.0,,0.9941643802340103,0.9931464145810914,-0.0010179656529188952,0.0,0.006853585418908611,0.0,1.0,0.006853585418908611,0.08250221932118544,2,2
6,teste_final_2025,test,2025-06-01,2025-11-30,tx_type_3,A/B/C,passthrough,2827717,2.952409850137235e-05,baixo,0.0004635211282943974,baixo,baixo,0.0,0.0,0.0,0.0,0.0,,0.9928984076462876,0.9924348865179932,-0.0004635211282943974,0.0,0.007565113482006862,0.0,1.0,0.007565113482006862,0.086648053614124,2,2
6,teste_final_2025,test,2025-06-01,2025-11-30,transaction_index_pct,A/B/C,passthrough,2827717,1.0532377606886121e-05,baixo,0.001501977005978877,baixo,baixo,0.5,0.5,0.0,0.5031847133757963,0.5023923444976077,0.9984252922294228,0.006128677627009907,0.00462670062103103,-0.001501977005978877,0.0,0.0,0.0,1.0,0.49999982317890845,0.29001559869364546,10,101
6,teste_final_2025,test,2025-06-01,2025-11-30,block_tx_count_log,B/C,robust_scaler_train,2827717,0.7135645905417146,alto,0.3745110869985491,alto,alto,0.0,0.7332803084775914,0.7332803084775914,1.0,1.0818768112388288,1.0818768112388288,0.006670881384752894,0.005110129479010806,-0.0015607519057420872,0.0005315241942528195,0.09096985306521127,-10.846099436456571,5.30104955448553,0.771702858005056,0.9359299167612639,10,101
6,teste_final_2025,test,2025-06-01,2025-11-30,sender_tx_count_block_log,B/C,robust_scaler_train,2827717,0.00640262399682198,baixo,0.02046701919669247,baixo,baixo,0.0,0.0,0.0,0.0,0.0,,0.850543916635783,0.8390532008684037,-0.011490715767379256,0.00017682108923912823,0.16094679913159626,0.0,5.523458920524919,0.15699301332929058,0.47718174326604845,3,8
6,teste_final_2025,test,2025-06-01,2025-11-30,receiver_tx_count_block_log,B/C,robust_scaler_train,2827717,0.0836661610541822,baixo,0.0975484526804099,baixo,baixo,0.0,0.0,0.0,1.0,1.4302461952399894,1.4302461952399894,0.5684948784946605,0.5319287609049986,-0.036566117589661884,0.0,0.0723484705152602,0.0,5.038975446628472,0.7201580878445307,0.9968462241266084,6,27
6,teste_final_2025,test,2025-06-01,2025-11-30,gas_price_rank_block,B/C,passthrough,2827717,0.011505287396061416,baixo,0.023507503892916448,baixo,baixo,0.45121951219512196,0.4688995215311005,0.01768000933597852,0.507182320441989,0.4908995154834632,0.967895558850837,0.024048184816426187,0.038023960672160614,0.013975775855734427,0.0,0.0,0.0,1.0,0.46767419368720814,0.2877485810937324,10,99
6,teste_final_2025,test,2025-06-01,2025-11-30,hour_sin,B/C,passthrough,2827717,0.0003422721237342561,baixo,0.005539217582838152,baixo,baixo,0.0,0.0,0.0,1.4142135623730954,1.4142135623730954,1.0,0.03954661675443869,0.03837795649281735,-0.0011686602616213446,0.0,0.0,-1.0,1.0,-0.028526217413194235,0.7062008009898939,10,27
6,teste_final_2025,test,2025-06-01,2025-11-30,hour_cos,B/C,passthrough,2827717,0.0007314983928856617,baixo,0.012064525648245006,baixo,baixo,-1.8369701987210297e-16,-1.8369701987210297e-16,0.0,1.4142135623730954,1.4142135623730954,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-0.0404252731022945,0.706280987760913,10,26
6,teste_final_2025,test,2025-06-01,2025-11-30,weekday_sin,B/C,passthrough,2827717,0.00027625010502334513,baixo,0.002706954172235987,baixo,baixo,0.0,0.0,0.0,1.5636629649360598,1.5636629649360598,1.0,0.13526224162791928,0.13284391613446467,-0.0024183254934546095,0.0,0.0,-0.9749279121818236,0.9749279121818236,0.009652712513974501,0.7105997612934359,10,14
6,teste_final_2025,test,2025-06-01,2025-11-30,weekday_cos,B/C,passthrough,2827717,0.0005685568017396835,baixo,0.010480293752350711,baixo,baixo,-0.22252093395631434,-0.22252093395631434,0.0,1.5244586697611526,1.5244586697611526,1.0,0.0,0.0,0.0,0.0,0.0,-0.9009688679024191,1.0,-0.025196465015818105,0.7030791533862898,8,10
6,teste_final_2025,test,2025-06-01,2025-11-30,gas_limit_log,C,robust_scaler_train,2827717,0.025808488371025628,baixo,0.05315764904557818,baixo,baixo,0.0,-0.05235745574484949,-0.05235745574484949,1.0000000000000004,0.9833662811347035,0.983366281134703,0.00017876218089860697,0.0,-0.00017876218089860697,5.941188598434709e-05,0.00236303703659171,-0.5883856225469472,2.716313410356271,0.012634811454201726,0.5303925980516255,9,73
6,teste_final_2025,test,2025-06-01,2025-11-30,transaction_fee_paid_log,C,robust_scaler_train,2827717,2.0251984211707206,alto,0.5872613921180017,alto,alto,0.0,-1.2660339415669595,-1.2660339415669595,1.0,1.1980381805099167,1.1980381805099167,0.0,0.0,0.0,0.1757665282629061,0.22404045383608048,-3.8218690319982587,5.403940101343674,-1.2659132119742793,0.9080508093131436,10,101
